creationTime,nickname,content,buy_time,点赞数,回复数,content_type,referenceName
2020-07-20 10:48:31,14437588386,"外形外观：大气上档次
静音效果：安静
节能省电：一级能效
送货安装：物流师傅和安装师傅服务态度都很好",2020-07-18 20:28:15,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 20:00:27,14457978795,美的空调我们最信任的品牌，家里人都是买的美的，超赞，样式大气，制冷速度快，厂家发货超快，装机师傅认真负责，快递员辛苦了！,2020-07-23 19:43:16,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-20 16:24:13,14937039771,挂机外观很漂亮，试机噪音很小，制热效果应该也不错。安装师傅装机很到位。,2020-11-19 11:01:59,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-20 17:45:36,14664138399,两台买的一样，师傅装的非常好，适合各种装修风格,2020-09-19 08:31:49,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-16 09:11:04,14535458108,"外形外观：新款外观很不错，遥控器很迷你，操作简单
送货安装：送货安装及时，两个人上门操作熟练，服务态度很好",2020-08-14 12:41:54,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-20 16:18:21,14937010248,物流快，服务态度好，安装师傅态度也非常的好，还为客户着想、空调外型高端大气，静音效果也好。,2020-11-11 08:27:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-26 11:18:36,14572084980,"外形外观：青春2好看
冷暖效果：风好大，吹的我拿出冬天的打棉花被盖着
节能省电：eco模式 好像没什么区别，不知道省不省电
产品特色：就是好看，还有他的那个出风口设计的很好，很喜欢那个
送货安装：昨天晚上六点多送来的，送货员人很不错，安装人员也是，安装的是早上过来的，昨天晚上太晚了，安装小哥还顺便帮我修了一下插座，好评",2020-08-23 22:03:16,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-10 09:12:41,14400004657,"产品很好，服务很好。
外形外观：时尚
静音效果：很好
节能省电：一级节能
送货安装：服务到位",2020-07-05 16:37:22,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-16 20:13:11,14537901163,空调很好看，制冷效果好，很安静，送货速度很快，安装师傅服务超好的，帮忙加装了插座，辛苦了！,2020-08-15 11:32:47,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-17 15:34:22,14427577621,"外形外观：挺好看的
静音效果：声音很轻 很轻
送货安装：师父很负责任
节能省电：据说很省电",2020-07-15 14:38:05,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-22 20:24:12,14947535060,发货和安装都很满意，安装师傅尽心尽责，制热制冷速度快，很满意的一次购物体验,2020-11-11 16:37:57,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-28 19:27:48,15107508707,送货到家，安装服务快捷给力，天气很冷，俩小哥冒严寒装机，已试过制热，效果很好，期待到夏天制冷也美丽。,2020-12-09 11:08:36,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-20 18:09:51,14439299702,安装很好，师傅很仔细，空调制冷效果不错不错，,2020-07-18 21:12:59,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-08 14:24:16,14862398635,"外形外观：小巧，干净
静音效果：还没开
送货安装：安装快速，稳定，非常好",2020-11-05 05:31:24,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 10:17:29,14459449516,"静音效果：很好。基本听不见声音。
节能省电：一级能效，确实节电。
送货安装：送货速度快。安装师傅服务态度很好，安装的速度也很快。
大品牌值得信赖！",2020-07-23 22:32:13,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-21 21:04:26,14556382245,"冷暖效果：冷很快 
外形外观：高大上，非常满意
静音效果：很安静，很舒适",2020-08-15 22:05:18,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-13 16:25:02,14748766443,"静音效果：声音很小，
节能省电：一级节能
送货安装：送货上门，上午送来下午就安装。
冷暖效果：制热效果也很好的。",2020-10-12 00:09:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-13 12:26:43,15038727502,物流给力，安装师傅服务很到位，非常细心，非常满意，空调质量很好，超级静音，很满意的一次购物,2020-12-12 01:04:46,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 19:34:41,14457896131,空调很不错，外观美丽整洁，冷热风都比较安静，吹的很舒服，夏天必备神器,2020-07-15 21:17:52,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-15 09:58:20,14905310761,可以可以，趁活动买了两台，安装师傅也很专业热心，空调一直是美的，感觉没出过啥问题。,2020-11-07 20:39:43,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-02 20:54:25,14598757285,这次选了新一级能效，外观设计非常个性，wifi控制便捷多了，整机外形美观大方，整机质保6年，质量过硬，技术独特，售口无后顾之忧，智能变频省电，制冷速度快，售后按装极速，按装师傅给力，技娴熟练，按装完美，按装师傅辛苦了。,2020-08-29 21:18:18,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 22:36:32,14458470654,"外形外观：跟图片一样好看
冷暖效果：制冷效果不错，买夏天用
静音效果：还可以的
节能省电：一级能效
产品特色：省电、制冷快
送货安装：送货速度快，师傅上门安装态度很好、技术也是杠杠滴",2020-07-23 00:08:38,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-13 10:29:34,14747456202,非常完美，外观干净，好看，还没有使用，冷暖效果不知道呢，安装的挺完美，师傅干活干净利索,2020-10-08 09:05:27,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-04 20:37:22,14495064451,空调外观设计时尚，质量很好，开到最大功率噪音也不大，制冷够强劲的，期待高温天气的效果，能耗没法验证，性价比高，总体满足的。,2020-08-02 18:51:58,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-07 12:01:57,15010952240,"送货安装：服务一如既往的好
节能省电：新一级能效，放心大胆用
静音效果：启动后噪音抑制很好
外形外观：同价位颜值出色",2020-10-31 05:46:44,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-22 22:28:18,14948144176,美的的空调也挺不错的，京东配送很放心很负责，安装师傅也特别负责，很棒！！很满意！,2020-11-18 01:04:30,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-10 14:08:00,14515234421,昨天下午空调突然坏掉，然后在京东找到类似款下了单。今天下午就送到并安装好了，非常及时！毕竟广东的夏天，命都是空调给的！室友上班中途回来开门等师傅装修，师傅非常配合我们的时间，很快安装好了，还耐心告诉我们注意事项及售后的一些细节，非常棒！,2020-08-09 15:44:12,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-25 10:12:21,14958720949,"美的空调质量不多说了，今年一共买了4台
快速制冷，十几秒就行。制热也非常不错，关键很静音
物流快，外观好看
不得不说的是售后服务，安装师傅十分认真耐心，有些不太好处理的地方，师傅也不怕麻烦的给处理到满意为止，太感谢师傅了
客服也会电话回访，服务的满意度以及改善建议
美的太棒了，支持",2020-10-25 15:35:34,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-29 20:54:40,14473038126,为美的的送货师傅、按装师傅点赞。速度之快，特别专业。空调外观简洁大气，省电,2020-07-25 14:46:19,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-20 18:24:26,14552394972,"好看又好用,很棒总能给到意想不到的京喜,能问一下，可以天天优惠吗,质量非常好与卖家描述的一致,给你数个大拇指,质感特别舒服做工精良,让老板给我选的，非常合适,服务非常贴心,外观精美高端大气物有所值,大容量大品牌优惠很好,节能又好看棒棒的,价格合适宝贝也很好,京东快递太给力了好评,感谢师傅推荐,外观挺好的颜色我也特别喜欢。",2020-08-18 00:17:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-05 11:08:43,14607434568,空调外观好看，制冷速度快，还能夜晚关掉温度显示的液晶屏，非常好,2020-08-24 14:03:22,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-21 12:49:46,14441907318,送货和安装都很满意，师傅人很好，安装技术高！终于可以清凉一夏了！,2020-07-18 22:43:30,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-15 14:22:09,14533021363,安装师傅安装完急不及待试了风力，几秒的时间房间整个空气都凉快起来风力很大静音效果良好这款也节能赞赞赞转转,2020-08-08 11:52:03,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-21 16:46:20,14555568379,制冷效果很不错，一级能效也够省电，送货时一块安装的，安装价格合理，很满意。,2020-08-20 12:23:47,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-16 20:14:25,14424961141,简单大方的设计，节能环保静音效果也很好。给安装师傅点个赞。,2020-07-15 00:12:40,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-05 20:23:25,14498716411,首先感谢安装师傅不畏炎热为我们家及时安装空调！服务很到位！干活麻利！在这里衷心的表示感谢！空调美观大方！制冷快！声音也不大！一级效能省电！还能远程控制！在此也感谢厂家造出这么好的空调！需要时还在这家下单！,2020-08-03 10:33:09,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-14 09:37:16,14898770424,空调很好，很，智能致暖不错，遥控器小巧漂亮，送机快，服务很好。,2020-11-11 14:28:27,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-15 09:38:54,15048239054,"外形外观：外观简单大方百搭
冷暖效果：现在制暖，还没用
节能省电：一级的，应该不费电
送货安装：师傅认真负责任，需要另外收费解释的很清楚，也拍的有收费标准",2020-12-08 21:25:57,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-08 14:14:38,14862347519,空调很好，看着很不错，安装师傅人很好，很辛苦，大赞,2020-11-01 10:13:54,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-21 11:42:00,14441640868,空调还是不错，制冷很好，还是要相信大品牌的,2020-07-13 00:01:22,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-07 18:26:17,14505540865,一直喜欢美的的产品，大大小小用了不少，这款空调看了一眼就吸引到我了，无论是外观还是性能，都是我所需要的。这款主打节能，最主要的环保 。节能环保人人有责。购买的第二天师傅上门安装，这个师傅真的超级好，负责任，有耐心，无论是空调的性能还是遥控器的使用，师傅都很详细的做了讲解，特别满意。这是我遇到的最好的安装师傅，一百个好评。希望美的可以越做越好。,2020-08-05 14:37:20,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-16 13:17:22,15054212270,"外形外观：好
冷暖效果：很快
节能省电：好
产品特色：能用手机操作系统，很方便",2020-12-10 20:28:13,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-20 15:26:55,14551759457,上午送货师傅就送过来了，速度畅快，安装师傅中午没吃饭就给安装，这么热的天辛苦了。安装师傅服务态度超好，安装调试一气呵成，谢谢！,2020-08-19 20:22:37,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-14 18:02:17,14901958732,"外形外观：很好看青春洋气
冷暖效果：制冷制热不错
节能省电：一级能效
送货安装：安装师傅很给力",2020-11-08 16:09:37,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-31 22:48:44,14591790362,"外形外观：观大方，就是电源线比原来I青春短好多，我的都不太够
送货安装：货很快，很及时，安装师傅也很好 
冷暖效果：冷效果好，而且快！ 
节能省电：省电，很节能！   
就是电源线太短！太短！太短，重要的事说3遍！",2020-08-28 15:04:22,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-27 12:24:43,14575824093,物流很快，第二天就到了并且安装很及时，一直都是用美的电器，大品牌值得信赖,2020-08-25 10:10:42,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-07 09:34:26,14503653093,美的这款空调还不错，制冷效果很好，价格也不是很贵，变频空调真的省电，而且很智能，没有灯光的时候他会自己熄灭空调面板上的亮光，还能做到0.5度的调节，很好?,2020-07-12 23:17:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-15 11:39:35,15048852002,"冷暖效果：冷暖效果都非常给力，值得购买
静音效果：挺安静的
节能省电：估计会省电，还没机会测
送货安装：送货很快，当天下单第二天就送到了，安装师傅很负责
外形外观：外观好看适合年轻人",2020-12-12 04:32:20,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-02 15:47:00,14830389966,外观很靓丽，制热制冷效果都很好，声音也不大，小哥安装很快,2020-10-31 23:20:07,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-06 17:13:19,15007856373,青春外观磨砂好好看，买了2台空调一起安装，真方便。喜欢?安装师傅服务，以及售后也很棒,2020-12-03 10:05:36,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-26 21:47:15,15099872622,希望把好物分享给大家，价格实惠，而且发货极品，使用效果很好，看起来挺高档的，各种功能都给试了下，安装技能过硬，非常满意，非常入我法眼的份上来个五星好评，目前用了不错质量还是杠杠的，省电大品牌值得信赖，质量服务售后都是很可靠，最爱人性化的功能设计，美观实惠，很赞，外形硕大但不笨拙，外观大气，时尚，刚到货儿子就迫不及待的要拆开试试，,2020-11-11 22:04:18,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-01 16:01:59,14824958263,"送货安装：安装满意
外形外观：遥控器外观时尚
冷暖效果：制冷很快，冻到盖被子",2020-10-25 06:42:59,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-12 10:51:11,14407906559,"送货安装：送货快比京东说12号到 11号下午就送到了安装安排快 师傅很专业 安装的很细致
外形外观：外观很好
节能省电：一级能效耗电低贼棒",2020-07-08 10:01:35,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-31 10:21:20,14819044513,新房装修买了3个，师傅上门安装服务态度好，讲的清楚，收费清楚，家人很满意。,2020-10-21 00:22:38,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-07 23:54:09,14506495870,我就是个美的控！从厨房冰箱、电饭煲、电饼铛、电磁炉、热水壶等等等等，到卫生间热水器到卧室空调、电风扇等等。都是美的的，相信美的的品质。同时我也是京东控，买东西只在京东，相信京东品质，钟爱京东物流速度！高效品质优是现在电商的精神所在。最后，安装师傅也很负责，给安装师傅一个赞。,2020-08-02 11:06:37,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-05 22:38:04,15005087892,非常的好，节能省点，静音安静，非常舒适。送货上门。,2020-11-06 19:48:17,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-30 14:26:53,15114284256,这次安装的还不错，卫生还搞得很干净美的大品牌值得信赖安装师傅也比较细心。,2020-12-12 01:11:51,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-04 12:17:11,14714473531,整体来说非常不错，细节做工完美，放哪里感觉都好看，时尚动感小清新，买到了梦寐以求的机器，物超所值外表包装完好，我要推荐给朋友呢，美观大方雍容华贵，整体看着相当大气，而且特别省电，设计师眼光不错，如何使用教的很细心，谢谢店主，快递师傅服务周到，非常智能方便，态度很专业热情，有问必答，外观沉稳大气，,2020-10-01 14:15:55,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-10 18:31:03,14516212342,下单之后第二天就送货了，加急了安排送货当天傍晚就来安装了，非常的好一天解决。制冷效果好，静音,2020-08-09 13:48:59,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 09:06:39,14459184717,"冷暖效果：制冷速度很快，新一级能效更省电
送货安装：物流很快，送货到家，安装师傅也是随后就到，进行安装非常棒",2020-07-23 08:05:42,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-15 16:26:06,14907678997,"产品特色：物流发货及时，快递小哥服务态度良好，安装师傅速度很快，服务态度也好，没有另外收费，空调外观漂亮，做工很好，遥控器很精致操作方便很人性化
。",2020-11-11 00:04:35,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-21 09:04:22,14553948051,空调非常好用，很时尚，制冷效果很好。安装非常到位，很满意的一次购物。,2020-08-18 00:07:36,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-16 21:49:40,14650464516,安装很快，一送到我家马上就电话联系来装了，物流及安装小哥赞一个！遥控器直接就立在桌面，很方便。,2020-09-15 00:11:08,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-20 20:27:28,14439759880,今天下雨开了看不到什么效果 等出太阳了再来追评 安装师傅必须好评 安装的快好 还热心指导怎么操作,2020-07-18 20:20:39,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-11 18:21:45,14519766399,"外形外观：美的还是值得信赖，这款颜值还是挺好的，放在房间也很美观
冷暖效果：给家里买的，反馈制冷效很好，很快就冷下来了
送货安装：师傅很专业，安装也到位",2020-08-08 14:44:43,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-14 13:50:02,15044387075,外观很简洁，还没有开始试用呢，不过我相信美的品牌的空调，相信大众的眼光，安装师傅效率很高，全程很专业，一直跟我交流，真的很细心,2020-12-12 01:39:46,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-15 10:07:50,14905376088,安装非常快，美的还是值得信赖的，家里所有空调电器全部美的，,2020-11-07 21:56:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-10 16:31:43,15025577413,"外形外观：挺好看，很喜欢
冷暖效果：暖风挺温暖，期待制冷效果
静音效果：不吵
节能省电：一级
产品特色：美观大方，物美价廉
送货安装：杠杠的",2020-12-07 12:46:17,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-06 12:52:08,14611432660,外观挺好看的，性价比可以说是很高了，一级效能，价格合适，温度降的也快，很好,2020-08-13 22:06:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-07 18:33:15,14858503387,外观比较美观大气，看着质量也比较好，是新能效，可以智能联网，手机控制，家里也有其它电子产品用美的，质量没得说，安装师傅速度快，服务态度好，认真负责，很热情有礼貌,2020-10-29 19:59:13,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-10 21:52:41,14516884631,"外形外观：外观很漂亮.和房间很搭
冷暖效果：30度都很凉快
静音效果：晚上睡觉非常静音
节能省电：新一级能耗更省电",2020-07-26 14:18:41,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-16 12:09:18,14423280200,"外形外观：外观美观大气，高清屏显
冷暖效果：试了下，制冷效果好，超快。
静音效果：运行声音轻，噪音低
节能省电：新一级能效，应该超省电吧
产品特色：省点，制冷效果好
送货安装：送货及时，安装服务一流",2020-07-13 10:32:00,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-23 15:12:20,15085869223,"外形外观：可以
冷暖效果：暖的可以，天气冷没试冷气
静音效果：才收到货，没有长时间使用
送货安装：我家没有高空，不用通孔，安装免费
安装师傅很好！！！",2020-12-19 21:42:00,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-04 16:03:52,14715219135,还喜欢~值得我的期待，外观非常大气非常喜欢，看上去非常上档次，客服小姐姐好温柔啊，京东物流师傅送货非常的快，一般的家庭还是够用的，很好合适比较喜欢，家里老人都会操作，上午拍下午到真是神速，物美价廉小伙子态度好，空间布局合理实用，做工还不错很有质感，使用感受不错，看着好用着更好，大牌子有保证，,2020-10-01 11:06:33,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-05 17:15:49,14847760299,京东送货很快，第二天就送到了，直接送到家的，安装师傅很专业，安装速度也快，安在老家的，地方偏，师傅也跑很远上门，很满意，价格也比之前买的实惠，,2020-11-01 23:29:12,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-16 14:00:31,14648757570,声音很静 风很舒服 很满意 真心赞 安装师傅服务态度很好干活心细  一直是信美的的品质和售后  很满意 还会再买的,2020-09-09 23:32:43,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-27 17:12:41,14804886886,网上很多人推荐这款，应该还不错哈，物流很快，安装也很及时，安装师傅态度好有耐心，服务到位，好评！,2020-10-25 15:47:49,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-04 12:36:18,14998622421,"送货安装：师傅上门及时，服务态度很好，技术娴熟
外形外观：简约大方，白色的，看起来很大气",2020-12-01 14:13:37,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-13 07:29:54,14891451357,"冷暖效果：打开后制冷，制热的效果非常好，装好看上去很大气，漂亮。
静音效果：打开空调以后室内机通风效果很好，没有一点点声音，个人一个舒服感觉。",2020-11-11 09:06:40,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-16 16:39:50,14537135726,挺好的，安装也很快速及时，大风速的风也是很柔和的，可以连接手机控制，还没研究,2020-08-15 10:20:57,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-29 14:06:11,14977108671,我家第二台I青春 青春2，第四台美的空调，这款空调制冷很棒，所以次卧也换一台！,2020-11-11 00:12:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-23 14:46:08,14950735794,空调很好，运行安静，款式是我喜欢的。安装师傅专业细心。,2020-11-21 14:45:24,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-17 04:58:01,15057332404,货已收到，装好了，外观好看很漂亮，制热效果很好，静音节能省电,2020-12-13 21:15:31,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-16 11:41:00,14536036743,这款空调非常好，外观漂亮时尚大气，制冷效果特别好，非常静音，声音非常小。新一级能效，特别省电，送货速度非常快，安装也非常快。师傅态度非常好。,2020-08-15 00:01:42,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-15 10:52:14,15048615288,"外形外观：好看，最新款的还是不错的
冷暖效果：两种效果都还不错，晚上试了试好用
静音效果：很好
节能省电：比较省
产品特色：高科技
送货安装：很快很满意",2020-12-12 08:28:00,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
